ID;case;format;generator matrix;class group;gd matrix;relations;relation degree;anticanonical class;degree;gorenstein index;fano index;dimension;picard rank;acr gd matrix;acr relations;hsNum;hsDenom;hs0;hs1;hs2;hs3;hs4;hs5;hs6;hs7;codim;genus
315;4;[3,1,1,0];[[-2,-1,-1,4,0],[-2,-1,-1,0,2],[1,1,0,-2,0],[1,0,0,-3,1]];[0,2];[[1,1,1,1,2],[0,0,0,1,1]];[T[1]^2*T[2]*T[3]+T[4]^4+T[5]^2];[4,0];[2,0];8;1;2;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[3]*T[9]-T[2]*T[10],T[6]*T[8]-T[3]*T[10],T[5]*T[8]-T[2]*T[10],T[4]*T[8]-T[2]*T[9],T[3]*T[8]-T[1]*T[10],T[2]*T[8]-T[1]*T[9],T[5]^2-T[4]*T[6],T[3]*T[5]-T[2]*T[6],T[3]*T[4]-T[2]*T[5],T[3]^2-T[1]*T[6],T[2]*T[3]-T[1]*T[5],T[2]^2-T[1]*T[4],T[2]*T[6]^2*T[7]+T[6]*T[7]^3+T[10]^2,T[2]*T[5]*T[6]*T[7]+T[5]*T[7]^3+T[9]*T[10],T[1]*T[5]*T[6]*T[7]+T[3]*T[7]^3+T[8]*T[10],T[2]*T[4]*T[6]*T[7]+T[4]*T[7]^3+T[9]^2,T[1]*T[4]*T[6]*T[7]+T[2]*T[7]^3+T[8]*T[9],T[1]*T[2]*T[6]*T[7]+T[1]*T[7]^3+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
316;4;[3,1,1,0];[[-2,-1,-1,4,0],[-2,-1,-1,0,2],[0,1,0,-1,0],[1,0,0,-3,1]];[0,2];[[1,1,1,1,2],[0,1,1,1,1]];[T[1]^2*T[2]*T[3]+T[4]^4+T[5]^2];[4,0];[2,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[4]*T[9]-T[3]*T[10],T[7]*T[8]-T[4]*T[10],T[6]*T[8]-T[3]*T[10],T[5]*T[8]-T[3]*T[9],T[4]*T[8]-T[2]*T[10],T[3]*T[8]-T[2]*T[9],T[6]^2-T[5]*T[7],T[4]*T[6]-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[2]*T[7],T[3]*T[4]-T[2]*T[6],T[3]^2-T[2]*T[5],T[1]^2*T[4]*T[7]+T[1]*T[5]^2*T[7]+T[10]^2,T[1]*T[5]^2*T[6]+T[1]^2*T[3]*T[7]+T[9]*T[10],T[1]*T[3]*T[5]*T[6]+T[1]^2*T[2]*T[7]+T[8]*T[10],T[1]*T[5]^3+T[1]^2*T[3]*T[6]+T[9]^2,T[1]*T[3]*T[5]^2+T[1]^2*T[2]*T[6]+T[8]*T[9],T[1]^2*T[2]*T[4]+T[1]*T[2]*T[5]^2+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
317;4;[3,1,1,0];[[-2,-1,-1,3,0],[-2,-1,-1,0,2],[0,2,0,-2,0],[1,0,0,-2,1]];[0,2];[[1,2,2,2,3],[0,1,1,0,0]];[T[1]^2*T[2]*T[3]+T[4]^3+T[5]^2];[6,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[1]*T[7],T[4]^2-T[3]*T[5],T[2]^2+T[1]*T[6]+T[4]*T[7]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
318;4;[3,1,1,0];[[-4,-2,-1,2,0],[-4,-2,-1,0,2],[3,1,0,-1,0],[4,0,0,-2,1]];[0,2];[[1,1,2,4,4],[0,1,0,1,0]];[T[1]^4*T[2]^2*T[3]+T[4]^2+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,2,1,2,1,2]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[4]*T[10],T[7]*T[8]-T[5]*T[10],T[4]*T[8]-T[3]*T[10],T[7]^2-T[5]*T[9],T[6]*T[7]-T[3]*T[10],T[4]*T[7]-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[2]*T[10],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[4]^2-T[2]*T[9],T[3]*T[4]-T[2]*T[7],T[3]^2-T[2]*T[5],T[1]^2*T[7]*T[9]+T[3]*T[5]*T[9]^2+T[10]^2,T[1]^2*T[5]*T[9]+T[3]*T[5]*T[7]*T[9]+T[8]*T[10],T[1]^2*T[3]*T[9]+T[2]*T[5]*T[7]*T[9]+T[6]*T[10],T[1]^2*T[5]*T[7]+T[3]*T[5]^2*T[9]+T[8]^2,T[1]^2*T[3]*T[7]+T[2]*T[5]^2*T[9]+T[6]*T[8],T[1]^2*T[2]*T[7]+T[2]*T[3]*T[5]*T[9]+T[6]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
319;4;[3,1,1,0];[[-3,-2,-1,2,0],[-3,-2,-1,0,2],[2,1,0,-1,0],[4,0,0,-2,1]];[0,2];[[1,2,1,4,4],[0,1,0,1,0]];[T[1]^3*T[2]^2*T[3]+T[4]^2+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[9]^2-T[8]*T[10],T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[6]^2-T[5]*T[7],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[3]*T[5],T[1]^2*T[2]*T[7]+T[2]^2*T[6]*T[7]+T[10]^2,T[1]^2*T[2]*T[6]+T[2]^2*T[5]*T[7]+T[9]*T[10],T[1]^2*T[2]*T[5]+T[2]^2*T[4]*T[7]+T[8]*T[10],T[1]^2*T[2]*T[4]+T[2]^2*T[3]*T[7]+T[8]*T[9],T[1]^2*T[2]*T[3]+T[2]^2*T[3]*T[6]+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
320;1;[2,2,1,0];[[-4,-1,3,2,0],[-4,-1,0,0,2],[1,0,1,1,-1],[-4,1,0,0,0]];[0,2];[[1,4,2,1,4],[0,0,0,1,1]];[T[1]^4*T[2]+T[3]^3*T[4]^2+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,2,1,2,1,2]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[4]*T[10],T[7]*T[8]-T[5]*T[10],T[4]*T[8]-T[3]*T[10],T[7]^2-T[5]*T[9],T[6]*T[7]-T[3]*T[10],T[4]*T[7]-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[2]*T[10],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[4]^2-T[2]*T[9],T[3]*T[4]-T[2]*T[7],T[3]^2-T[2]*T[5],T[1]*T[5]*T[7]*T[9]+T[2]*T[3]*T[9]^2+T[10]^2,T[1]*T[5]^2*T[9]+T[2]*T[3]*T[7]*T[9]+T[8]*T[10],T[1]*T[3]*T[5]*T[9]+T[2]^2*T[7]*T[9]+T[6]*T[10],T[1]*T[5]^2*T[7]+T[2]*T[3]*T[5]*T[9]+T[8]^2,T[1]*T[3]*T[5]*T[7]+T[2]^2*T[5]*T[9]+T[6]*T[8],T[1]*T[2]*T[5]*T[7]+T[2]^2*T[3]*T[9]+T[6]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
321;1;[2,2,1,0];[[-3,-1,3,1,0],[-3,-1,0,0,2],[0,-4,2,0,1],[-1,-1,0,0,1]];[0,2];[[1,1,1,1,2],[0,0,1,1,0]];[T[1]^3*T[2]+T[3]^3*T[4]+T[5]^2];[4,0];[2,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[5]*T[7],T[3]^2-T[2]*T[4],T[1]^2+T[3]*T[4]+T[6]*T[7]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
322;1;[2,2,1,0];[[-3,-1,2,1,0],[-3,-1,0,0,4],[-1,1,1,0,-1],[-2,0,0,0,2]];[0,2];[[1,1,1,2,1],[1,1,0,0,0]];[T[1]^3*T[2]+T[3]^2*T[4]+T[5]^4];[4,0];[2,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[5]*T[7],T[3]*T[4]+T[5]^2+T[1]*T[7],T[3]^2-T[2]*T[4]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
323;1;[2,2,1,0];[[-7,-1,2,1,0],[-7,-1,0,0,2],[-1,3,1,0,-1],[-1,1,0,0,0]];[0,2];[[1,1,2,4,4],[0,0,1,0,1]];[T[1]^7*T[2]+T[3]^2*T[4]+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[9]^2-T[8]*T[10],T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[6]^2-T[5]*T[7],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[3]*T[5],T[1]*T[2]^2*T[7]+T[2]*T[6]*T[7]^2+T[10]^2,T[1]*T[2]^2*T[6]+T[2]*T[5]*T[7]^2+T[9]*T[10],T[1]*T[2]^2*T[5]+T[2]*T[4]*T[7]^2+T[8]*T[10],T[1]*T[2]^2*T[4]+T[2]*T[3]*T[7]^2+T[8]*T[9],T[1]*T[2]^2*T[3]+T[2]*T[3]*T[6]*T[7]+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
324;1;[2,2,1,0];[[-6,-2,2,1,0],[-6,-2,0,0,2],[-1,3,1,0,-1],[-1,1,0,0,0]];[0,2];[[1,1,2,4,4],[0,0,1,0,1]];[T[1]^6*T[2]^2+T[3]^2*T[4]+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[9]^2-T[8]*T[10],T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[6]^2-T[5]*T[7],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[3]*T[5],T[1]*T[2]^2*T[7]+T[2]*T[5]*T[7]^2+T[10]^2,T[1]*T[2]^2*T[6]+T[2]*T[4]*T[7]^2+T[9]*T[10],T[1]*T[2]^2*T[5]+T[2]*T[3]*T[7]^2+T[8]*T[10],T[1]*T[2]^2*T[4]+T[2]*T[3]*T[6]*T[7]+T[8]*T[9],T[1]*T[2]^2*T[3]+T[2]*T[3]*T[5]*T[7]+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
325;1;[2,2,1,0];[[-6,-2,2,1,0],[-6,-2,0,0,2],[-1,3,1,0,-1],[-2,-2,0,0,1]];[0,2];[[1,1,2,4,4],[0,1,1,0,0]];[T[1]^6*T[2]^2+T[3]^2*T[4]+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[5]*T[7],T[4]^2-T[3]*T[6],T[2]^2+T[1]*T[3]+T[5]*T[6]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
326;1;[2,2,1,0];[[-5,-3,2,1,0],[-5,-3,0,0,2],[-1,3,1,0,-1],[-1,1,0,0,0]];[0,2];[[1,1,2,4,4],[0,0,1,0,1]];[T[1]^5*T[2]^3+T[3]^2*T[4]+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[9]^2-T[8]*T[10],T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[6]^2-T[5]*T[7],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[3]*T[5],T[1]*T[2]^2*T[7]+T[2]*T[4]*T[7]^2+T[10]^2,T[1]*T[2]^2*T[6]+T[2]*T[3]*T[7]^2+T[9]*T[10],T[1]*T[2]^2*T[5]+T[2]*T[3]*T[6]*T[7]+T[8]*T[10],T[1]*T[2]^2*T[4]+T[2]*T[3]*T[5]*T[7]+T[8]*T[9],T[1]*T[2]^2*T[3]+T[2]*T[3]*T[4]*T[7]+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
327;1;[2,2,1,0];[[-4,-4,2,1,0],[-4,-4,0,0,2],[-1,3,1,0,-1],[-1,1,0,0,0]];[0,2];[[1,1,2,4,4],[0,0,1,0,1]];[T[1]^4*T[2]^4+T[3]^2*T[4]+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[9]^2-T[8]*T[10],T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[6]^2-T[5]*T[7],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[3]*T[5],T[1]*T[2]^2*T[7]+T[2]*T[3]*T[7]^2+T[10]^2,T[1]*T[2]^2*T[6]+T[2]*T[3]*T[6]*T[7]+T[9]*T[10],T[1]*T[2]^2*T[5]+T[2]*T[3]*T[5]*T[7]+T[8]*T[10],T[1]*T[2]^2*T[4]+T[2]*T[3]*T[4]*T[7]+T[8]*T[9],T[1]*T[2]^2*T[3]+T[2]*T[3]^2*T[7]+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
328;1;[2,2,1,0];[[-4,-4,2,1,0],[-4,-4,0,0,2],[-1,3,1,0,-1],[-3,-1,0,0,1]];[0,2];[[1,1,2,4,4],[1,0,0,0,1]];[T[1]^4*T[2]^4+T[3]^2*T[4]+T[5]^2];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,2,1,2,1,2]];[T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[4]*T[10],T[7]*T[8]-T[5]*T[10],T[4]*T[8]-T[3]*T[10],T[7]^2-T[5]*T[9],T[6]*T[7]-T[3]*T[10],T[4]*T[7]-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[4]*T[6]-T[2]*T[10],T[3]*T[6]-T[2]*T[8],T[4]*T[5]-T[3]*T[7],T[4]^2-T[2]*T[9],T[3]*T[4]-T[2]*T[7],T[3]^2-T[2]*T[5],T[1]*T[2]*T[7]*T[9]+T[5]*T[7]*T[9]^2+T[10]^2,T[1]*T[2]*T[5]*T[9]+T[5]^2*T[9]^2+T[8]*T[10],T[1]*T[2]*T[3]*T[9]+T[3]*T[5]*T[9]^2+T[6]*T[10],T[1]*T[2]*T[5]*T[7]+T[5]^2*T[7]*T[9]+T[8]^2,T[1]*T[2]*T[3]*T[7]+T[3]*T[5]*T[7]*T[9]+T[6]*T[8],T[1]*T[2]^2*T[7]+T[2]*T[5]*T[7]*T[9]+T[6]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
329;1;[2,2,1,0];[[-4,-1,2,1,0],[-4,-1,0,0,2],[-1,1,1,0,-1],[-2,1,0,0,0]];[0,2];[[1,2,2,2,3],[0,0,1,0,1]];[T[1]^4*T[2]+T[3]^2*T[4]+T[5]^2];[6,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1,2,2,2]];[T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[3]*T[10],T[5]*T[9]-T[2]*T[10],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[2]*T[10],T[5]*T[8]-T[1]*T[10],T[3]*T[8]-T[2]*T[9],T[2]*T[8]-T[1]*T[9],T[6]^2-T[3]*T[7],T[5]*T[6]-T[2]*T[7],T[5]^2-T[1]*T[7],T[3]*T[5]-T[2]*T[6],T[2]*T[5]-T[1]*T[6],T[2]^2-T[1]*T[3],T[4]^2*T[6]*T[7]+T[4]*T[5]*T[7]^2+T[10]^2,T[3]*T[4]^2*T[7]+T[2]*T[4]*T[7]^2+T[9]*T[10],T[2]*T[4]^2*T[7]+T[1]*T[4]*T[7]^2+T[8]*T[10],T[3]*T[4]^2*T[6]+T[2]*T[4]*T[6]*T[7]+T[9]^2,T[2]*T[4]^2*T[6]+T[1]*T[4]*T[6]*T[7]+T[8]*T[9],T[1]*T[4]^2*T[6]+T[1]*T[4]*T[5]*T[7]+T[8]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
330;1;[2,2,1,0];[[-2,-2,2,1,0],[-2,-2,0,0,4],[-1,1,1,0,-1],[-1,0,0,0,1]];[0,2];[[1,1,1,2,1],[0,1,1,0,0]];[T[1]^2*T[2]^2+T[3]^2*T[4]+T[5]^4];[4,0];[2,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[5]*T[7],T[3]^2-T[2]*T[4],T[2]^2+T[1]*T[5]+T[4]*T[7]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
331;1;[2,2,1,0];[[-2,-1,2,2,0],[-2,-1,0,0,2],[1,-1,1,1,-1],[1,0,0,1,-1]];[0,2];[[2,2,2,1,3],[1,0,0,0,1]];[T[1]^2*T[2]+T[3]^2*T[4]^2+T[5]^2];[6,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,2,2,1,2]];[T[8]*T[9]-T[6]*T[10],T[7]*T[9]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[6]*T[7]-T[3]*T[10],T[5]*T[7]-T[2]*T[10],T[4]*T[7]-T[3]*T[8],T[3]*T[7]-T[2]*T[8],T[6]^2-T[4]*T[9],T[5]*T[6]-T[3]*T[9],T[5]^2-T[2]*T[9],T[4]*T[5]-T[3]*T[6],T[3]*T[5]-T[2]*T[6],T[3]^2-T[2]*T[4],T[1]^2*T[6]*T[9]+T[1]*T[2]*T[9]^2+T[10]^2,T[1]^2*T[4]*T[9]+T[1]*T[2]*T[6]*T[9]+T[8]*T[10],T[1]^2*T[3]*T[9]+T[1]*T[2]*T[5]*T[9]+T[7]*T[10],T[1]^2*T[4]*T[6]+T[1]*T[2]*T[4]*T[9]+T[8]^2,T[1]^2*T[3]*T[6]+T[1]*T[2]*T[3]*T[9]+T[7]*T[8],T[1]^2*T[2]*T[6]+T[1]*T[2]^2*T[9]+T[7]^2];1-6*t^2+15*t^4-20*t^6+15*t^8-6*t^10+t^12;(1-t)^7*(1-t^2)^3;1;7;25;63;129;231;377;575;6;5
332;1;[2,2,1,0];[[-2,-1,2,2,0],[-2,-1,0,0,2],[1,-1,1,1,-1],[0,1,0,1,-1]];[0,2];[[2,2,2,1,3],[1,0,1,0,0]];[T[1]^2*T[2]+T[3]^2*T[4]^2+T[5]^2];[6,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[4]*T[7],T[5]^2+T[3]*T[6]+T[1]*T[7],T[2]^2-T[1]*T[3]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
333;1;[2,2,1,0];[[-6,-2,1,1,0],[-6,-2,0,0,4],[0,-4,0,1,0],[-1,-1,0,0,1]];[0,2];[[1,1,4,4,2],[0,1,0,0,1]];[T[1]^6*T[2]^2+T[3]*T[4]+T[5]^4];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[5]*T[7],T[4]^2-T[3]*T[6],T[1]*T[2]+T[3]^2+T[5]*T[6]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
334;1;[2,2,1,0];[[-4,-2,1,1,0],[-4,-2,0,0,8],[0,-2,0,1,0],[-1,-1,0,0,3]];[0,2];[[1,2,4,4,1],[1,1,0,0,0]];[T[1]^4*T[2]^2+T[3]*T[4]+T[5]^8];[8,0];[4,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[6]^2-T[5]*T[7],T[4]^2-T[3]*T[6],T[1]*T[2]+T[3]*T[5]+T[7]^2];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
335;1;[2,2,1,0];[[-4,-2,1,1,0],[-4,-2,0,0,4],[0,-2,0,1,0],[1,-1,0,0,1]];[0,2];[[1,4,4,8,3],[0,1,0,0,1]];[T[1]^4*T[2]^2+T[3]*T[4]+T[5]^4];[12,0];[8,0];8;1;1;3;1;[[1,1,1,1,1,1,1]];[T[5]^2-T[2]*T[7],T[1]*T[5]+T[6]^2+T[3]*T[7],T[4]^2-T[3]*T[6]];1-3*t^2+3*t^4-t^6;(1-t)^7;1;7;25;63;129;231;377;575;3;5
336;6;[2,1,1,1];[[-1,-1,6,0,0],[-1,-1,0,4,0],[0,0,-7,3,1],[0,-1,2,2,0]];[0,2];[[2,10,2,3,5],[0,0,1,0,1]];[T[1]*T[2]+T[3]^6+T[4]^4];[12,0];[10,0];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[4]*T[6]+T[1]*T[7]+T[8]^2,T[4]^2+T[1]*T[5]+T[7]*T[8],T[3]^2-T[2]*T[6]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
337;4;[3,1,1,0];[[-1,-1,-1,8,0],[-1,-1,-1,0,2],[3,1,0,-4,0],[2,0,0,-5,1]];[0,2];[[1,5,10,2,8],[0,0,0,1,1]];[T[1]*T[2]*T[3]+T[4]^8+T[5]^2];[16,0];[10,0];10;1;1;3;1;[[1,1,1,1,1,1,1,1]];[T[7]^2-T[6]*T[8],T[5]*T[7]-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[2]*T[8],T[4]*T[5]-T[2]*T[7],T[4]^2-T[2]*T[6],T[6]^2*T[7]+T[3]^2*T[8]+T[1]*T[4]*T[8],T[6]^3+T[3]^2*T[7]+T[1]*T[4]*T[7],T[3]^2*T[5]+T[4]*T[6]^2+T[1]*T[2]*T[7]];1-6*t^2+5*t^3+5*t^4-6*t^5+t^7;(1-t)^8;1;8;30;77;159;286;468;715;4;6
338;8;[1,1,1,2];[[-3,2,0,0,0],[-3,0,2,0,0],[-8,1,1,1,1],[-2,0,0,0,1]];[0,2];[[2,3,3,6,4],[0,0,1,1,0]];[T[1]^3+T[2]^2+T[3]^2];[6,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[6]*T[8]-T[5]*T[9],T[6]*T[7]-T[5]*T[8],T[6]^2-T[3]*T[9],T[5]*T[6]-T[3]*T[8],T[3]*T[6]-T[1]*T[9],T[5]^2-T[3]*T[7],T[3]*T[5]-T[1]*T[8],T[4]^2+T[2]*T[7]+T[2]*T[8],T[3]^2-T[1]*T[6]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
339;8;[1,1,1,2];[[-3,2,0,0,0],[-3,0,2,0,0],[-5,1,1,1,1],[-2,0,1,0,1]];[0,2];[[2,3,3,3,1],[0,1,0,1,0]];[T[1]^3+T[2]^2+T[3]^2];[6,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[3]*T[9],T[6]*T[7]-T[5]*T[8],T[5]*T[7]-T[3]*T[8],T[6]^2-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[3]*T[6],T[2]^2+T[1]*T[3]+T[1]*T[4]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
340;6;[2,1,1,1];[[-3,-1,3,0,0],[-3,-1,0,2,0],[-2,0,-2,1,1],[1,1,-2,0,0]];[0,2];[[1,3,2,3,3],[0,0,0,1,1]];[T[1]^3*T[2]+T[3]^3+T[4]^2];[6,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[1]*T[9],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[1]*T[8],T[4]^2-T[1]*T[7],T[3]^2+T[2]*T[5]+T[2]*T[6]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
341;6;[2,1,1,1];[[-4,-1,2,0,0],[-4,-1,0,2,0],[-3,0,-1,1,1],[1,1,-1,0,0]];[0,2];[[1,2,3,3,3],[0,0,0,1,1]];[T[1]^4*T[2]+T[3]^2+T[4]^2];[6,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2+T[3]*T[9]+T[8]*T[9],T[6]*T[7]-T[5]*T[8],T[5]*T[7]+T[3]*T[8]+T[6]*T[9],T[6]^2-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2+T[3]*T[6]+T[4]*T[9],T[2]^2-T[1]*T[3]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
